,text,timestamp_ms,id,user.id,user.screen_name,hashtag,clean_text
8646,RT @shades0fjade: RED CARPET SHOW IS STARTING THIS IS NOT A DRILL,1421017229220,554412559043158016,436868202,SUMMERKILOS,[],: red carpet show is starting this is not a drill
8647,YESSSSS RED CARPET TIME,1421017229257,554412559198326784,1606454252,friendsobsessed,[],yesssss red carpet time
8648,"RT @SistersMovie: They're not only @goldenglobes hosts, they're also #Sisters, in theaters December 18, 2015. http://t.co/r0I88lcRT3",1421017229286,554412559319957504,290802716,JohnVerhoek106,['Sisters'],": they're not only hosts, they're also , in theaters december , ."
8649,How Kate Hudson Prepared for the Golden Globes (with Matt Bellamy!) http://t.co/mEdThXi0fL,1421017229376,554412559697059840,2789226801,EmmiWilson1,[],how kate hudson prepared for the golden globes (with matt bellamy!)
8650,RT @cindyhively: #RosamundPike making her way down the red carpet at the #GoldenGlobes @WallySkalij @latimesphotos http://t.co/HMEPmvug2L,1421017229465,554412560070742020,10222202,latimesent,"['RosamundPike', 'GoldenGlobes']",: making her way down the red carpet at the
8651,30 Golden Globes Looks We Still Love - Irish Independent: Irish Independent30 Golden Globes Looks We Still Lov... http://t.co/0hG4Sa1WKq,1421017229519,554412560296861696,459997335,jimmychoohandba,[],golden globes looks we still love - irish independent: irish independent30 golden globes looks we still lov...
8652,"""@goldenglobes: .@GiulianaRancic. #GoldenGlobes #RedCarpet http://t.co/nOP8sihrJp"" gorgeous!!!",1421017229531,554412560347586563,2530490353,BeverlyHeelsSp,"['GoldenGlobes', 'RedCarpet']",""": .. "" gorgeous!!!"
8653,RT @RWitherspoon: Any guesses #WhoIAmWearing tonight?? Here's a hint. GoldenGlobes #GGPrep http://t.co/p2Q05kxNtS,1421017229534,554412560359768064,2876804211,Yahoo_Div,"['WhoIAmWearing', 'GGPrep']",: any guesses tonight?? here's a hint. goldenglobes
8654,"and in no surprising turn of events, im seeing Annie instead of watching the golden globes",1421017229559,554412560465006592,1869408612,_caitlinberg,[],"and in no surprising turn of events, im seeing annie instead of watching the golden globes"
8655,The contenders at tonight's #GoldenGlobes:  http://t.co/uUyHDRRGvd,1421017229581,554412560556912642,1885978658,TimireMe,['GoldenGlobes'],the contenders at tonight's :
8656,RT @SELFmagazine: Who's ready to get their #GoldenGlobes on with us?! Such a fun night for Hollywood!,1421017229581,554412560557301760,967272644,RosariaMinzel,['GoldenGlobes'],: who's ready to get their on with us?! such a fun night for hollywood!
8657,@LSIASB @VeraWangGang agreed! she definitely needed a lift #GoldenGlobes,1421017229607,554412560666357761,221788706,StyleBlazer,['GoldenGlobes'],agreed! she definitely needed a lift
8658,Golden Globes: A ray of sunshine is coming to the (wet) red carpet: LOS ANGELES — The Golden Globes red carpet... http://t.co/AUfuDDiYt4,1421017229632,554412560770797568,90569603,dainapeter,[],golden globes: a ray of sunshine is coming to the (wet) red carpet: los angeles the golden globes red carpet...
8659,It will take all night to see Kerry on that Red Carpet..I'll wait tho...I won't move until I see her😍😍😍😍,1421017229702,554412561064402944,377068480,CptKing30,[],it will take all night to see kerry on that red carpet..i'll wait tho...i won't move until i see her
8660,"@janewells #GoldenGlobes drinking game: rain, Cosby, free speech, journalists, North Korea, Kim ...I don't have that much alcohol",1421017229809,554412561513209856,223692452,sportszone11,['GoldenGlobes'],"drinking game: rain, cosby, free speech, journalists, north korea, kim ...i don't have that much alcohol"
8661,I will watch red carpet byeeeee I'll posting pics,1421017229895,554412561874292737,169242497,AleeMartinezF,[],i will watch red carpet byeeeee i'll posting pics
8662,I LOVE AWARDS SEASON! #GoldenGlobes,1421017229903,554412561907863553,43703146,tallquinn42,['GoldenGlobes'],i love awards season!
8663,"Currently fighting with the twins over the remote. They want to watch ""Buzz &amp; Woody"" and mama wants watch @eonline #Redcarpet #mamawins",1421017229919,554412561974575104,2345573814,MomsWOA,"['Redcarpet', 'mamawins']","currently fighting with the twins over the remote. they want to watch ""buzz &amp; woody"" and mama wants watch"
8664,RT @jreyeslopez: Los Golden Globes http://t.co/brWXeH6PpO,1421017229980,554412562230820866,28594929,Hank_Solo,[],: los golden globes
8665,LIVE FROM THE RED CARPET STARTS RIGHT NOW! Tune in with @eonline @ENews @redcarpet @RedCarpetTeam,1421017230007,554412562343686144,2307526086,BrodskyMadison,[],live from the red carpet starts right now! tune in with
8666,The contenders at tonight's #GoldenGlobes:  http://t.co/Yh4FHkKadc,1421017230031,554412562444333057,1886528210,SilvaOKO,['GoldenGlobes'],the contenders at tonight's :
8667,Let's get this going... #GoldenGlobes #2015events,1421017230045,554412562503442433,576483952,Gemma22758693,"['GoldenGlobes', '2015events']",let's get this going...
8668,"RT @nielsen_amy: I don't care about the golden globes, I'm watching @LibrariansTNT! @GdayJohnKim @LindyBooth @IBexWeBex",1421017230088,554412562683420672,77162327,shannyfish,[],": i don't care about the golden globes, i'm watching !"
8669,RT @Jaclynhill: Can not wait to see the fashion &amp; the makeup on the red carpet tonight! ✨ #GoldenGlobes,1421017230088,554412562683817985,1931895642,naomidoesbeauty,['GoldenGlobes'],: can not wait to see the fashion &amp; the makeup on the red carpet tonight!
8670,"“When Lupita Nyong’o is on the red carpet, it’s hard to win.""",1421017230177,554412563057106945,289382220,umurtas,[],"when lupita nyongo is on the red carpet, its hard to win."""
8671,RT @myfoxla: 72nd annual #GoldenGlobes is tonight: See the complete list of nominations http://t.co/cMivjj2gpp http://t.co/TQGZ1EgIcb,1421017230188,554412563103244289,2347646462,MaribellCaban,['GoldenGlobes'],: nd annual is tonight: see the complete list of nominations
8672,George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes  http://t.co/OzI0fUehgZ,1421017230282,554412563497111553,1885978658,TimireMe,['GoldenGlobes'],george clooney will receive the cecil b. demille award at tonight's
8673,RT @TODAYshow: Having fun on the #GoldenGlobes red carpet w/ #FrancesOConnnor! https://t.co/yaSOtPmBl9,1421017230478,554412564319567873,15517162,Larakate,"['GoldenGlobes', 'FrancesOConnnor']",: having fun on the red carpet w/ !
8674,"Idk if I can be bothered to stay up till 2am to watch a live stream of the GG
Jen won't attend so..",1421017230530,554412564537688064,2573689673,everlark4evaaaa,[],idk if i can be bothered to stay up till am to watch a live stream of the ggjen won't attend so..
8675,RED CARPET TIME,1421017230646,554412565024215040,917750322,amandaleighh96,[],red carpet time
8676,"Founded in 1943, the HFPA was originally called the Hollywood Foreign Correspondents Association. #GoldenGlobes",1421017230651,554412565044813826,1885978658,TimireMe,['GoldenGlobes'],"founded in , the hfpa was originally called the hollywood foreign correspondents association."
8677,The Golden Globes' Social Team Is as Stressed About Meme-ing Celebs as You | WIRED http://t.co/pbKLiGVDGV,1421017230674,554412565141286912,15891536,PRCog,[],the golden globes' social team is as stressed about meme-ing celebs as you | wired
8678,I hope fincher is @ the gg,1421017230682,554412565175218177,348408995,jamiemriarty,[],i hope fincher is the gg
8679,George Clooney will receive the Cecil B. DeMille Award at tonight's #GoldenGlobes  http://t.co/kGVm9I6ALz,1421017230683,554412565179027456,1886528210,SilvaOKO,['GoldenGlobes'],george clooney will receive the cecil b. demille award at tonight's
8680,RT @wwd: Jeremy Piven is an early arrival at the #GoldenGlobes with the Entourage cast. #WWDRedCarpet http://t.co/JYrDmuUeuv,1421017230742,554412565426495488,2453978508,gukymobecynu,"['GoldenGlobes', 'WWDRedCarpet']",: jeremy piven is an early arrival at the with the entourage cast.
8681,RT @Suntimes_Splash: We're rooting hard for @CWJaneTheVirgin star @HereIsGina at the #globes tonight! Here's our interview w/ the nominee: …,1421017230768,554412565535920128,2196679430,CSTsizzle,['globes'],: we're rooting hard for star at the tonight! here's our interview w/ the nominee:
8682,"RT @lacosacine: Amazing Amy rockea la Red Carpet. Rosamund Pike, hermosa. #LaCosaGGlobes http://t.co/Ft34VPAjIm",1421017230792,554412565636612096,41971568,amegun,['LaCosaGGlobes'],": amazing amy rockea la red carpet. rosamund pike, hermosa."
8683,RT @EW: Sip your way through the #GoldenGlobes with our drinking game: http://t.co/WoIy0OcxAX #EWGlobes http://t.co/0KuhV3JDjE,1421017230846,554412565863075840,2389557929,MBMShows,"['GoldenGlobes', 'EWGlobes']",: sip your way through the with our drinking game:
8684,Golden Globes starts the awards season http://t.co/lOkd0ExYym,1421017230848,554412565871075328,2325883340,Posts4_Girls,[],golden globes starts the awards season
8685,"Founded in 1943, the HFPA was originally called the Hollywood Foreign Correspondents Association. #GoldenGlobes",1421017230882,554412566013685760,1886528210,SilvaOKO,['GoldenGlobes'],"founded in , the hfpa was originally called the hollywood foreign correspondents association."
8686,Rosamund Pike hits the #GoldenGlobes red carpet glowing in white. What do you think of the dress?,1421017230941,554412566261145601,1885978658,TimireMe,['GoldenGlobes'],rosamund pike hits the red carpet glowing in white. what do you think of the dress?
8687,I'm dying right now!!!!! No light...no power... no red carpet!!! 😭😭😭😭😭😭,1421017230994,554412566483845120,1439598553,anecivitereza,[],i'm dying right now!!!!! no light...no power... no red carpet!!!
8688,Rosamund Pike hits the #GoldenGlobes red carpet glowing in white. What do you think of the dress?,1421017231031,554412566638649344,1886528210,SilvaOKO,['GoldenGlobes'],rosamund pike hits the red carpet glowing in white. what do you think of the dress?
8689,Torn between watching the Golden Globes or Downton Abbey tonight.,1421017231044,554412566693560320,355811084,sherrrylynne,[],torn between watching the golden globes or downton abbey tonight.
8690,RT @kerrywashington: Red carpet time! Tune in to @eonline now to see Kerry on the red carpet. -kw’s krew,1421017231128,554412567045484544,30124163,EbonieWithAnIE,[],: red carpet time! tune in to now to see kerry on the red carpet. -kws krew
8691,#GoldenGlobes red carpet ACKKKK,1421017231152,554412567146545152,2800262285,cococalla,['GoldenGlobes'],red carpet ackkkk
8692,RT @LanaDRDaily: The iconic @robgrantdotcom and @Dan_Heath_Music dressed in their attire ready to attend the @goldenglobes  tonight. http:/…,1421017231169,554412567217467393,857554087,AuteretRemi,[],: the iconic and dressed in their attire ready to attend the tonight. http:/
8693,RT @ryanAguzman: NBD... on the way to the @GoldenGlobes!! - http://t.co/ZqeArMJkhd,1421017231194,554412567322693632,2187380486,jlopzx,[],: nbd... on the way to the !! -
8694,"“@FashionweekNYC: Golden Globes 2015 Red Carpet, Here We Go! #GoldenGlobes”",1421017231285,554412567704379394,2239941466,sandyreese1608,['GoldenGlobes'],": golden globes red carpet, here we go!"
8695,Red carpet time!! Who is watching #ERedCarpet with me?! #GoldenGlobes,1421017231302,554412567775690753,18076826,Vanessss4,"['ERedCarpet', 'GoldenGlobes']",red carpet time!! who is watching with me?!
8696,"From now till 9pm I'm not available for anyone not watching the #GoldenGlobes ha! PJs on, and my coffee. I'm set",1421017231436,554412568337338368,50940409,kayortega,['GoldenGlobes'],"from now till pm i'm not available for anyone not watching the ha! pjs on, and my coffee. i'm set"
8697,The golden globes are on brb crying,1421017231462,554412568446795776,2505747001,Aarizzless,[],the golden globes are on brb crying
8698,ITS TIME #ERedCarpet #GoldenGlobes,1421017231510,554412568648093697,2795329367,SunshineMashtxn,"['ERedCarpet', 'GoldenGlobes']",its time
8699,We will be live tweeting the #GoldenGlobes starting at 7 pm! Follow us @TheKit where we'll dish on the best dressed! #redcarpet #globesparty,1421017231560,554412568857837569,174462057,TheKit,"['GoldenGlobes', 'redcarpet', 'globesparty']",we will be live tweeting the starting at pm! follow us where we'll dish on the best dressed!
8700,“.@RottenTomatoes: . @GoneGirlMovie 's Rosamund Pike on the #GoldenGlobes red carpet. http://t.co/HjVhgVFDdi http://t.co/O7slLbit97”,1421017231609,554412569063337984,1109708132,JeudiBoston,['GoldenGlobes'],.: . 's rosamund pike on the red carpet.
8701,Feinberg Forecast: Scott's Final Picks for the 72nd Golden Globes (TV Categories) - http://t.co/K44LZLFu1U #ShowbizNews,1421017231616,554412569092710402,2814410712,247bulletin_uk,['ShowbizNews'],feinberg forecast: scott's final picks for the nd golden globes (tv categories) -
8702,red carpet timeeee,1421017231774,554412569755013120,179583536,bonejourrr,[],red carpet timeeee
8703,"Golden Globes Live @ TheWrap: Join Us With Special Guests Olga Kay, Meghan Rienks http://t.co/f25VNbwfhw",1421017231823,554412569960542208,597496171,mlroam,[],"golden globes live thewrap: join us with special guests olga kay, meghan rienks"
8704,"RT @Fashionista_com: The #goldenglobes are tonight, so we took a look back at the event's most memorable looks: http://t.co/TM6I4iZvir http…",1421017231850,554412570073776128,2453975412,xururexadosy,['goldenglobes'],": the are tonight, so we took a look back at the event's most memorable looks: http"
8705,"Oh god, they gave Seacrest a selfie stick. #ERedCarpet #GoldenGlobes",1421017231871,554412570162237440,152076340,TVandDinners,"['ERedCarpet', 'GoldenGlobes']","oh god, they gave seacrest a selfie stick."
8706,Why the red carpet is bad for fashion @RobinGivhan via @washingtonpost http://t.co/701AdnEoZt,1421017231872,554412570166431745,327683708,NYFashionBuddha,[],why the red carpet is bad for fashion via
8707,"The good news for @MKL_Official is that several of their team are nominees in tonight's Golden Globes.

#badactors
#fooledpering",1421017232024,554412570803978241,190418585,ElGordoSteel,"['badactors', 'fooledpering']",the good news for is that several of their team are nominees in tonight's golden globes.
8708,In our house even the Barbies line up early to watch #GoldenGlobes #awards #cantwait #byOrly brescious… http://t.co/tUj0caHo7d,1421017232046,554412570896236544,284154640,SarahnBernard,"['GoldenGlobes', 'awards', 'cantwait', 'byOrly']",in our house even the barbies line up early to watch brescious
